0.41732	0.18
0.48642	0.2
0.5642	0.24
0.65902	0.28
0.7696	0.32
0.89914	0.38
1.038	0.44
1.2285	0.52
1.4215	0.58
1.663	0.68
1.9292	0.78
2.258	0.9
2.6311	1.02
3.0656	1.12
3.5737	1.2
4.1677	1.22
4.857	1.2
5.6863	1.12
6.614	1
7.7302	0.88
8.9597	0.78
10.467	0.68
12.205	0.58
14.248	0.5
16.618	0.44
19.315	0.38
22.566	0.32
26.318	0.28
30.683	0.24
35.754	0.22
38.891	0.2
